og_id,consensus_product,total_member_count,total_organism_count,proc_strains,proc_members,proc_hypo_members,frac_hypo,tier,is_hypothetical,breadth,n_significant_datapoints,best_rank,max_abs_log2fc,direction,direction_by_treatment,n_tested_datapoints,pct_datapoints_de,n_members_with_de,dominant_category,responded,is_broad,is_prominent,is_highlight
cyanorak:CK_00001718,conserved hypothetical protein,16,16,12,12,12,1.0,broad,True,4,11,5.0,3.96,mixed,"{'coculture': 'up', 'darkness': 'down', 'nitrogen': 'mixed', 'salt': 'down'}",,,3.0,Unknown,True,False,False,False
cyanorak:CK_00001603,pepSY-associated TM helix family protein,14,12,9,11,11,1.0,broad,True,4,11,22.0,6.38,mixed,"{'coculture': 'down', 'darkness': 'mixed', 'light': 'up', 'salt': 'down'}",,,3.0,Unknown,True,False,False,False
cyanorak:CK_00047151,Conserved hypothetical protein,9,9,9,9,9,1.0,broad,True,4,11,5.0,5.56,mixed,"{'growth_phase': 'down', 'iron': 'mixed', 'nitrogen': 'up', 'salt': 'down'}",,,3.0,Unknown,True,False,False,False
cyanorak:CK_00000916,conserved hypothetical protein,21,21,17,17,17,1.0,core,True,4,10,26.0,6.57,mixed,"{'carbon': 'up', 'darkness': 'mixed', 'nitrogen': 'up', 'salt': 'down'}",,,4.0,Unknown,True,False,False,False
cyanorak:CK_00001691,conserved hypothetical protein,21,21,17,17,16,0.9411764705882352,core,True,4,9,1.0,12.45,mixed,"{'coculture': 'up', 'darkness': 'up', 'nitrogen': 'down', 'salt': 'up'}",,,3.0,Unknown,True,False,True,True
cyanorak:CK_00003487,uncharacterized conserved secreted protein,13,13,13,13,13,1.0,broad,True,4,9,51.0,6.33,mixed,"{'darkness': 'mixed', 'light': 'up', 'plastic': 'up', 'salt': 'down'}",,,4.0,Unknown,True,False,False,False
cyanorak:CK_00051952,Conserved hypothetical protein,12,11,11,12,12,1.0,broad,True,4,9,16.0,7.77,down,"{'carbon': 'down', 'coculture': 'down', 'darkness': 'down', 'salt': 'down'}",,,3.0,Unknown,True,False,False,False
cyanorak:CK_00050122,Conserved hypothetical protein,11,11,11,11,11,1.0,broad,True,4,9,1.0,4.1,down,"{'carbon': 'down', 'nitrogen': 'down', 'plastic': 'down', 'salt': 'down'}",,,3.0,Unknown,True,False,True,True
cyanorak:CK_00034724,uncharacterized conserved membrane protein,9,9,9,9,9,1.0,broad,True,4,9,2.0,6.62,mixed,"{'iron': 'mixed', 'nitrogen': 'down', 'plastic': 'down', 'salt': 'down'}",,,3.0,Unknown,True,False,True,True
cyanorak:CK_00046159,uncharacterized conserved membrane protein,9,9,9,9,9,1.0,broad,True,4,9,6.0,3.94,mixed,"{'carbon': 'down', 'iron': 'mixed', 'nitrogen': 'down', 'salt': 'up'}",,,2.0,Unknown,True,False,False,False
cyanorak:CK_00047426,conserved hypothetical protein,9,9,9,9,9,1.0,broad,True,4,9,7.0,3.53,mixed,"{'coculture': 'up', 'iron': 'mixed', 'nitrogen': 'mixed', 'salt': 'down'}",,,2.0,Unknown,True,False,False,False
cyanorak:CK_00054584,uncharacterized conserved membrane protein,9,9,9,9,9,1.0,broad,True,4,9,4.0,4.98,mixed,"{'growth_phase': 'up', 'nitrogen': 'down', 'plastic': 'down', 'salt': 'down'}",,,4.0,Unknown,True,False,False,False
cyanorak:CK_00035425,conserved hypothetical protein,9,9,9,9,9,1.0,broad,True,4,9,6.0,1.97,mixed,"{'carbon': 'down', 'growth_phase': 'up', 'iron': 'mixed', 'nitrogen': 'down'}",,,2.0,Unknown,True,False,False,False
cyanorak:CK_00001709,conserved hypothetical protein,20,20,17,17,16,0.9411764705882352,core,True,4,8,36.0,6.95,mixed,"{'darkness': 'mixed', 'plastic': 'up', 'salt': 'up', 'viral': 'up'}",,,4.0,Unknown,True,False,False,False
cyanorak:CK_00004181,conserved hypothetical protein,17,16,16,17,17,1.0,core,True,4,8,1.0,3.48,mixed,"{'growth_phase': 'up', 'iron': 'down', 'nitrogen': 'up', 'salt': 'down'}",,,3.0,Unknown,True,False,True,True
cyanorak:CK_00002639,"conserved hypothetical protein, Prochlorococcus-specific",17,16,16,17,17,1.0,core,True,4,8,20.0,4.12,mixed,"{'darkness': 'mixed', 'nitrogen': 'mixed', 'plastic': 'up', 'salt': 'up'}",,,5.0,Unknown,True,False,False,False
cyanorak:CK_00002642,putative gRAM domain,11,11,11,11,11,1.0,broad,True,4,8,56.0,4.37,mixed,"{'coculture': 'up', 'darkness': 'mixed', 'nitrogen': 'up', 'salt': 'up'}",,,3.0,Unknown,True,False,False,False
cyanorak:CK_00047620,conserved hypothetical protein,10,9,9,10,10,1.0,broad,True,4,8,39.0,1.88,mixed,"{'carbon': 'up', 'nitrogen': 'up', 'plastic': 'up', 'salt': 'down'}",,,3.0,Unknown,True,False,False,False
cyanorak:CK_00003484,conserved hypothetical protein,9,9,9,9,9,1.0,broad,True,4,8,9.0,4.0,mixed,"{'growth_phase': 'up', 'light': 'down', 'nitrogen': 'down', 'salt': 'down'}",,,3.0,Unknown,True,False,False,False
cyanorak:CK_00001908,uncharacterized conserved secreted protein,21,21,17,17,17,1.0,core,True,4,7,24.0,4.45,mixed,"{'coculture': 'down', 'darkness': 'mixed', 'nitrogen': 'up', 'salt': 'up'}",,,3.0,Unknown,True,False,False,False
cyanorak:CK_00051242,conserved hypothetical protein,9,9,9,9,9,1.0,broad,True,4,7,3.0,3.2,mixed,"{'growth_phase': 'down', 'iron': 'mixed', 'nitrogen': 'down', 'salt': 'down'}",,,3.0,Unknown,True,False,True,True
cyanorak:CK_00037710,conserved hypothetical protein,9,9,9,9,9,1.0,broad,True,4,7,4.0,2.33,mixed,"{'carbon': 'up', 'coculture': 'up', 'nitrogen': 'down', 'salt': 'down'}",,,3.0,Unknown,True,False,False,False
cyanorak:CK_00003482,conserved hypothetical protein,9,9,9,9,9,1.0,broad,True,4,7,2.0,3.17,mixed,"{'carbon': 'up', 'growth_phase': 'up', 'nitrogen': 'mixed', 'salt': 'down'}",,,3.0,Unknown,True,False,True,True
cyanorak:CK_00003452,conserved hypothetical protein,9,9,9,9,9,1.0,broad,True,4,7,21.0,2.4,mixed,"{'carbon': 'up', 'growth_phase': 'down', 'nitrogen': 'mixed', 'salt': 'down'}",,,3.0,Unknown,True,False,False,False
cyanorak:CK_00002293,conserved hypothetical protein,16,16,14,14,14,1.0,core,True,4,6,60.0,5.38,mixed,"{'darkness': 'mixed', 'nitrogen': 'up', 'plastic': 'down', 'salt': 'up'}",,,4.0,Unknown,True,False,False,False
cyanorak:CK_00002637,conserved hypothetical protein,14,14,14,14,14,1.0,core,True,4,6,3.0,9.24,mixed,"{'coculture': 'down', 'darkness': 'mixed', 'nitrogen': 'down', 'salt': 'up'}",,,3.0,Unknown,True,False,True,True
cyanorak:CK_00001649,conserved hypothetical protein,18,18,14,14,14,1.0,core,True,4,6,30.0,6.42,mixed,"{'carbon': 'up', 'darkness': 'mixed', 'plastic': 'up', 'salt': 'up'}",,,4.0,Unknown,True,False,False,False
cyanorak:CK_00000133,conserved hypothetical protein,17,17,13,13,13,1.0,broad,True,4,6,7.0,12.48,mixed,"{'coculture': 'down', 'nitrogen': 'down', 'plastic': 'up', 'salt': 'up'}",,,3.0,Unknown,True,False,True,True
cyanorak:CK_00052124,uncharacterized conserved membrane protein,9,9,9,9,9,1.0,broad,True,4,6,6.0,1.36,mixed,"{'carbon': 'up', 'nitrogen': 'down', 'plastic': 'down', 'salt': 'down'}",,,3.0,Unknown,True,False,False,False
cyanorak:CK_00001174,conserved hypothetical protein,14,14,10,10,10,1.0,broad,True,4,5,13.0,11.6,mixed,"{'carbon': 'up', 'coculture': 'down', 'nitrogen': 'up', 'salt': 'down'}",,,3.0,Unknown,True,False,True,True
cyanorak:CK_00056366,conserved hypothetical protein,9,9,9,9,9,1.0,broad,True,4,5,4.0,2.75,mixed,"{'growth_phase': 'down', 'iron': 'mixed', 'nitrogen': 'down', 'salt': 'down'}",,,3.0,Unknown,True,False,False,False
cyanorak:CK_00003600,conserved hypothetical protein,9,9,9,9,9,1.0,broad,True,4,5,2.0,3.22,mixed,"{'carbon': 'up', 'growth_phase': 'down', 'nitrogen': 'down', 'salt': 'down'}",,,4.0,Unknown,True,False,True,True
cyanorak:CK_00003576,"possible bacterial extracellular solute-binding protein, family 3",10,10,10,10,10,1.0,broad,True,4,4,35.0,12.48,mixed,"{'coculture': 'down', 'nitrogen': 'up', 'plastic': 'up', 'salt': 'up'}",,,3.0,Unknown,True,False,True,True
cyanorak:CK_00044011,conserved hypothetical protein,12,12,9,9,9,1.0,broad,True,4,4,24.0,1.83,mixed,"{'coculture': 'up', 'growth_phase': 'down', 'nitrogen': 'up', 'salt': 'up'}",,,3.0,Unknown,True,False,False,False
cyanorak:CK_00000926,Conserved hypothetical protein,20,20,16,16,16,1.0,core,True,3,18,20.0,5.72,mixed,"{'darkness': 'down', 'nitrogen': 'mixed', 'salt': 'down'}",,,4.0,Unknown,True,False,False,False
cyanorak:CK_00042537,possible uncharacterized conserved secreted protein,14,14,14,14,14,1.0,core,True,3,14,3.0,5.17,mixed,"{'darkness': 'mixed', 'nitrogen': 'mixed', 'salt': 'up'}",,,4.0,Unknown,True,False,True,True
cyanorak:CK_00045915,Conserved hypothetical protein,13,13,13,13,13,1.0,broad,True,3,12,8.0,7.47,mixed,"{'darkness': 'mixed', 'growth_phase': 'down', 'salt': 'up'}",,,4.0,Unknown,True,False,False,False
cyanorak:CK_00004096,uncharacterized conserved membrane protein,13,12,12,13,13,1.0,broad,True,3,12,66.0,2.52,mixed,"{'coculture': 'up', 'darkness': 'mixed', 'salt': 'down'}",,,2.0,Unknown,True,False,False,False
cyanorak:CK_00004020,conserved hypothetical protein,10,10,10,10,10,1.0,broad,True,3,12,26.0,5.32,mixed,"{'coculture': 'down', 'darkness': 'mixed', 'salt': 'up'}",,,2.0,Unknown,True,False,False,False
cyanorak:CK_00056305,Conserved hypothetical protein,10,9,9,10,10,1.0,broad,True,3,12,2.0,5.79,mixed,"{'iron': 'mixed', 'nitrogen': 'up', 'salt': 'up'}",,,3.0,Unknown,True,False,True,True
cyanorak:CK_00000637,conserved hypothetical protein,21,21,17,17,17,1.0,core,True,3,11,120.0,6.95,mixed,"{'darkness': 'down', 'nitrogen': 'mixed', 'salt': 'up'}",,,4.0,Unknown,True,False,False,False
cyanorak:CK_00002520,conserved hypothetical protein,20,20,16,16,16,1.0,core,True,3,11,27.0,5.14,mixed,"{'darkness': 'mixed', 'plastic': 'up', 'salt': 'down'}",,,3.0,Unknown,True,False,False,False
cyanorak:CK_00004179,conserved hypothetical protein,10,10,10,10,10,1.0,broad,True,3,11,91.0,6.17,mixed,"{'darkness': 'mixed', 'plastic': 'up', 'salt': 'up'}",,,3.0,Unknown,True,False,False,False
cyanorak:CK_00055721,conserved hypothetical protein,16,16,12,12,12,1.0,broad,True,3,10,5.0,3.92,mixed,"{'iron': 'mixed', 'nitrogen': 'down', 'salt': 'down'}",,,2.0,Unknown,True,False,False,False
cyanorak:CK_00045861,Conserved hypothetical protein,10,10,10,10,10,1.0,broad,True,3,10,17.0,2.94,mixed,"{'iron': 'mixed', 'nitrogen': 'mixed', 'salt': 'down'}",,,2.0,Unknown,True,False,False,False
cyanorak:CK_00033671,conserved hypothetical protein,14,14,10,10,10,1.0,broad,True,3,10,5.0,12.23,mixed,"{'coculture': 'down', 'darkness': 'mixed', 'plastic': 'up'}",,,3.0,Unknown,True,False,True,True
cyanorak:CK_00003489,uncharacterized conserved secreted protein,9,9,9,9,9,1.0,broad,True,3,10,12.0,4.89,down,"{'light': 'down', 'nitrogen': 'down', 'salt': 'down'}",,,2.0,Unknown,True,False,False,False
cyanorak:CK_00003462,conserved hypothetical protein,9,9,9,9,9,1.0,broad,True,3,10,35.0,2.89,mixed,"{'carbon': 'down', 'nitrogen': 'up', 'salt': 'up'}",,,3.0,Unknown,True,False,False,False
cyanorak:CK_00001680,conserved hypothetical protein specific to marine picocyanobacteria,21,21,17,17,17,1.0,core,True,3,9,28.0,4.37,mixed,"{'darkness': 'mixed', 'nitrogen': 'mixed', 'salt': 'down'}",,,3.0,Unknown,True,False,False,False
cyanorak:CK_00043712,conserved hypothetical protein,19,18,15,16,16,1.0,core,True,3,9,14.0,3.58,mixed,"{'carbon': 'down', 'darkness': 'mixed', 'salt': 'down'}",,,3.0,Unknown,True,False,False,False
cyanorak:CK_00002632,uncharacterized conserved membrane protein,14,14,14,14,14,1.0,core,True,3,9,1.0,3.42,mixed,"{'darkness': 'mixed', 'nitrogen': 'mixed', 'salt': 'down'}",,,3.0,Unknown,True,False,True,True
cyanorak:CK_00042851,Conserved hypothetical protein,13,13,13,13,13,1.0,broad,True,3,9,38.0,5.83,mixed,"{'darkness': 'mixed', 'nitrogen': 'up', 'salt': 'down'}",,,3.0,Unknown,True,False,False,False
cyanorak:CK_00033674,Conserved hypothetical protein,12,12,12,12,12,1.0,broad,True,3,9,31.0,6.4,mixed,"{'darkness': 'mixed', 'nitrogen': 'down', 'salt': 'down'}",,,3.0,Unknown,True,False,False,False
cyanorak:CK_00048870,conserved hypothetical protein,12,12,12,12,12,1.0,broad,True,3,9,7.0,5.19,mixed,"{'carbon': 'up', 'darkness': 'mixed', 'nitrogen': 'down'}",,,3.0,Unknown,True,False,False,False
cyanorak:CK_00004186,conserved hypothetical protein,13,12,12,13,13,1.0,broad,True,3,9,9.0,4.31,mixed,"{'darkness': 'mixed', 'plastic': 'down', 'salt': 'up'}",,,3.0,Unknown,True,False,False,False
cyanorak:CK_00053566,Conserved hypothetical protein,9,9,9,9,9,1.0,broad,True,3,9,2.0,2.19,mixed,"{'carbon': 'mixed', 'nitrogen': 'up', 'salt': 'mixed'}",,,2.0,Unknown,True,False,True,True
cyanorak:CK_00048289,conserved hypothetical protein,9,9,9,9,9,1.0,broad,True,3,9,2.0,4.02,mixed,"{'carbon': 'mixed', 'nitrogen': 'down', 'salt': 'down'}",,,2.0,Unknown,True,False,True,True
cyanorak:CK_00003438,uncharacterized conserved secreted protein,9,9,9,9,9,1.0,broad,True,3,9,19.0,3.59,mixed,"{'nitrogen': 'up', 'plastic': 'up', 'salt': 'down'}",,,3.0,Unknown,True,False,False,False
cyanorak:CK_00055260,conserved hypothetical protein,21,21,17,17,16,0.9411764705882352,core,True,3,8,30.0,7.57,mixed,"{'darkness': 'mixed', 'plastic': 'up', 'salt': 'up'}",,,3.0,Unknown,True,False,False,False
cyanorak:CK_00043662,conserved hypothetical protein,17,17,16,16,16,1.0,core,True,3,8,61.0,5.74,mixed,"{'coculture': 'up', 'darkness': 'mixed', 'salt': 'down'}",,,3.0,Unknown,True,False,False,False
cyanorak:CK_00055533,Conserved hypothetical protein,13,13,13,13,13,1.0,broad,True,3,8,33.0,3.44,mixed,"{'darkness': 'mixed', 'nitrogen': 'up', 'salt': 'down'}",,,3.0,Unknown,True,False,False,False
cyanorak:CK_00056419,conserved hypothetical protein,11,11,9,9,9,1.0,broad,True,3,8,4.0,1.59,mixed,"{'darkness': 'up', 'salt': 'up', 'viral': 'down'}",,,3.0,Unknown,True,False,False,False
cyanorak:CK_00000723,conserved hypothetical protein UCP020893,21,21,17,17,17,1.0,core,True,3,7,51.0,6.7,mixed,"{'carbon': 'up', 'darkness': 'mixed', 'salt': 'up'}",,,3.0,Unknown,True,False,False,False
cyanorak:CK_00044313,possible Hantavirus glycoprotein G2,13,13,13,13,13,1.0,broad,True,3,7,13.0,3.97,mixed,"{'darkness': 'mixed', 'plastic': 'mixed', 'salt': 'down'}",,,3.0,Unknown,True,False,False,False
cyanorak:CK_00003363,conserved hypothetical protein,12,11,11,12,12,1.0,broad,True,3,7,6.0,2.78,mixed,"{'growth_phase': 'up', 'nitrogen': 'mixed', 'salt': 'up'}",,,3.0,Unknown,True,False,False,False
cyanorak:CK_00001442,conserved hypothetical protein CHP03894,14,14,10,10,10,1.0,broad,True,3,7,11.0,3.26,mixed,"{'light': 'up', 'nitrogen': 'mixed', 'salt': 'down'}",,,3.0,Unknown,True,False,False,False
cyanorak:CK_00047163,uncharacterized conserved membrane protein,20,20,16,16,16,1.0,core,True,3,6,111.0,4.45,mixed,"{'coculture': 'down', 'darkness': 'mixed', 'salt': 'up'}",,,2.0,Unknown,True,False,False,False
cyanorak:CK_00051693,conserved hypothetical protein,19,19,15,15,15,1.0,core,True,3,6,212.0,3.42,mixed,"{'darkness': 'mixed', 'nitrogen': 'up', 'salt': 'up'}",,,3.0,Unknown,True,False,False,False
cyanorak:CK_00047604,uncharacterized conserved membrane protein,15,14,14,15,15,1.0,core,True,3,6,22.0,6.93,up,"{'darkness': 'up', 'nitrogen': 'up', 'salt': 'up'}",,,3.0,Unknown,True,False,False,False
cyanorak:CK_00002644,conserved hypothetical protein,10,10,10,10,10,1.0,broad,True,3,6,60.0,1.61,mixed,"{'nitrogen': 'up', 'plastic': 'down', 'salt': 'up'}",,,3.0,Unknown,True,False,False,False
cyanorak:CK_00043162,uncharacterized conserved secreted protein,10,10,10,10,10,1.0,broad,True,3,6,60.0,10.81,down,"{'coculture': 'down', 'nitrogen': 'down', 'salt': 'down'}",,,2.0,Unknown,True,False,True,True
cyanorak:CK_00041248,conserved hypothetical protein,9,9,9,9,9,1.0,broad,True,3,6,19.0,3.33,down,"{'carbon': 'down', 'nitrogen': 'down', 'salt': 'down'}",,,2.0,Unknown,True,False,False,False
cyanorak:CK_00043729,uncharacterized conserved membrane protein,9,9,9,9,9,1.0,broad,True,3,5,22.0,2.42,mixed,"{'carbon': 'mixed', 'nitrogen': 'mixed', 'salt': 'up'}",,,3.0,Unknown,True,False,False,False
cyanorak:CK_00041757,conserved hypothetical protein,9,9,9,9,9,1.0,broad,True,3,4,13.0,2.39,mixed,"{'growth_phase': 'down', 'nitrogen': 'mixed', 'salt': 'down'}",,,3.0,Unknown,True,False,False,False
cyanorak:CK_00038156,uncharacterized conserved glutamine-rich protein,9,9,9,9,9,1.0,broad,True,3,4,17.0,5.19,down,"{'carbon': 'down', 'nitrogen': 'down', 'salt': 'down'}",,,2.0,Unknown,True,False,False,False
cyanorak:CK_00003424,uncharacterized conserved membrane protein,9,9,9,9,9,1.0,broad,True,3,4,45.0,2.6,up,"{'light': 'up', 'plastic': 'up', 'salt': 'up'}",,,3.0,Unknown,True,False,False,False
cyanorak:CK_00003393,conserved hypothetical protein,9,9,9,9,9,1.0,broad,True,3,4,60.0,11.97,mixed,"{'coculture': 'down', 'nitrogen': 'up', 'salt': 'up'}",,,2.0,Unknown,True,False,True,True
cyanorak:CK_00003457,uncharacterized conserved membrane protein,9,9,9,9,8,0.8888888888888888,broad,True,3,4,37.0,1.61,mixed,"{'growth_phase': 'down', 'iron': 'mixed', 'salt': 'up'}",,,3.0,Unknown,True,False,False,False
cyanorak:CK_00003913,uncharacterized conserved membrane protein,14,14,14,14,14,1.0,core,True,3,3,31.0,4.69,down,"{'carbon': 'down', 'nitrogen': 'down', 'salt': 'down'}",,,2.0,Unknown,True,False,False,False
cyanorak:CK_00000561,lipid A disaccharide synthetase-like protein,16,16,12,12,11,0.9166666666666666,broad,True,3,3,52.0,3.26,down,"{'coculture': 'down', 'nitrogen': 'down', 'salt': 'down'}",,,2.0,Unknown,True,False,False,False
cyanorak:CK_00036246,uncharacterized conserved membrane protein,9,9,9,9,9,1.0,broad,True,3,3,195.0,1.62,mixed,"{'nitrogen': 'down', 'plastic': 'up', 'salt': 'down'}",,,3.0,Unknown,True,False,False,False
cyanorak:CK_00039158,conserved hypothetical protein,9,9,9,9,9,1.0,broad,True,3,3,77.0,1.33,mixed,"{'growth_phase': 'up', 'plastic': 'up', 'salt': 'down'}",,,3.0,Unknown,True,False,False,False
cyanorak:CK_00048124,uncharacterized conserved membrane protein,9,9,9,9,9,1.0,broad,True,3,3,3.0,3.03,up,"{'carbon': 'up', 'growth_phase': 'up', 'salt': 'up'}",,,3.0,Unknown,True,False,True,True
cyanorak:CK_00051639,conserved hypothetical protein,9,9,9,9,9,1.0,broad,True,3,3,37.0,3.71,up,"{'coculture': 'up', 'nitrogen': 'up', 'salt': 'up'}",,,2.0,Unknown,True,False,False,False
cyanorak:CK_00003564,conserved hypothetical protein,9,9,9,9,9,1.0,broad,True,3,3,37.0,1.42,mixed,"{'carbon': 'down', 'nitrogen': 'up', 'salt': 'down'}",,,2.0,Unknown,True,False,False,False
cyanorak:CK_00043412,possible uncharacterized conserved secreted protein,9,9,9,9,9,1.0,broad,True,3,3,42.0,2.13,mixed,"{'growth_phase': 'down', 'nitrogen': 'down', 'salt': 'up'}",,,3.0,Unknown,True,False,False,False
cyanorak:CK_00042680,Conserved hypothetical protein,12,12,12,12,12,1.0,broad,True,2,13,2.0,7.98,mixed,"{'darkness': 'mixed', 'nitrogen': 'down'}",,,2.0,Unknown,True,False,True,True
cyanorak:CK_00045973,Hypothetical protein,10,10,10,10,10,1.0,broad,True,2,12,27.0,6.33,mixed,"{'darkness': 'mixed', 'nitrogen': 'down'}",,,2.0,Unknown,True,False,False,False
cyanorak:CK_00002389,conserved hypothetical protein,18,16,12,12,12,1.0,broad,True,2,10,75.0,3.73,mixed,"{'darkness': 'mixed', 'salt': 'down'}",,,2.0,Unknown,True,False,False,False
cyanorak:CK_00044630,conserved hypothetical protein,9,9,9,9,9,1.0,broad,True,2,9,1.0,7.32,mixed,"{'iron': 'mixed', 'nitrogen': 'down'}",,,1.0,Unknown,True,False,True,True
cyanorak:CK_00042328,Conserved hypothetical protein,11,11,11,11,11,1.0,broad,True,2,8,64.0,5.57,mixed,"{'darkness': 'down', 'salt': 'up'}",,,2.0,Unknown,True,False,False,False
cyanorak:CK_00003511,uncharacterized conserved membrane protein,9,9,9,9,9,1.0,broad,True,2,8,20.0,2.61,mixed,"{'nitrogen': 'mixed', 'salt': 'down'}",,,2.0,Unknown,True,False,False,False
cyanorak:CK_00004029,conserved hypothetical protein,16,16,16,16,16,1.0,core,True,2,7,46.0,5.37,mixed,"{'darkness': 'mixed', 'salt': 'down'}",,,2.0,Unknown,True,False,False,False
cyanorak:CK_00043693,conserved hypothetical protein,16,16,15,15,15,1.0,core,True,2,7,114.0,1.75,up,"{'darkness': 'up', 'salt': 'up'}",,,2.0,Unknown,True,False,False,False
cyanorak:CK_00045577,uncharacterized conserved membrane protein PM-23,10,10,10,10,10,1.0,broad,True,2,6,17.0,1.9,mixed,"{'carbon': 'mixed', 'iron': 'mixed'}",,,1.0,Unknown,True,False,False,False
cyanorak:CK_00009023,uncharacterized conserved membrane protein,10,10,10,10,10,1.0,broad,True,2,6,71.0,2.44,mixed,"{'nitrogen': 'mixed', 'salt': 'down'}",,,2.0,Unknown,True,False,False,False
cyanorak:CK_00003472,uncharacterized conserved membrane protein,9,9,9,9,9,1.0,broad,True,2,6,29.0,1.72,mixed,"{'nitrogen': 'down', 'salt': 'up'}",,,2.0,Unknown,True,False,False,False
cyanorak:CK_00003443,uncharacterized conserved lipoprotein,9,9,9,9,9,1.0,broad,True,2,6,108.0,1.25,mixed,"{'nitrogen': 'mixed', 'salt': 'up'}",,,2.0,Unknown,True,False,False,False
cyanorak:CK_00050013,Predicted protein family PM-11,14,14,14,14,14,1.0,core,True,2,5,63.0,5.81,mixed,"{'darkness': 'mixed', 'salt': 'down'}",,,2.0,Unknown,True,False,False,False
cyanorak:CK_00039933,conserved hypothetical protein,12,12,12,12,12,1.0,broad,True,2,5,568.0,4.68,down,"{'darkness': 'down', 'salt': 'down'}",,,2.0,Unknown,True,False,False,False
cyanorak:CK_00000434,conserved hypothetical protein,21,21,17,17,17,1.0,core,True,2,4,68.0,6.96,mixed,"{'darkness': 'mixed', 'salt': 'down'}",,,2.0,Unknown,True,False,False,False
cyanorak:CK_00004184,uncharacterized conserved membrane protein,14,14,14,14,14,1.0,core,True,2,4,47.0,2.14,mixed,"{'coculture': 'up', 'darkness': 'mixed'}",,,2.0,Unknown,True,False,False,False
cyanorak:CK_00048626,conserved hypothetical protein,11,9,9,11,11,1.0,broad,True,2,4,18.0,1.9,mixed,"{'carbon': 'mixed', 'salt': 'down'}",,,3.0,Unknown,True,False,False,False
cyanorak:CK_00049924,conserved hypothetical protein,9,9,9,9,9,1.0,broad,True,2,4,5.0,3.43,down,"{'nitrogen': 'down', 'salt': 'down'}",,,2.0,Unknown,True,False,False,False
