locus_tag,gene_name,product,gene_category,contig,start,end,strand,role,ko_id,ko_name,ko_substrate,brite_leaf,tcdb_id,tcdb_name,substrate_call,resolution_level,organic_or_inorganic,substrate_source,substrate_confidence,substrate_evidence,substrate_options,sources
ACZ81_03365,pstS,PstS family phosphate ABC transporter substrate-binding protein,Inorganic ion transport,NZ_CP012202.1,753655,754686,+,SBP,kegg.orthology:K02040,pstS; phosphate transport system substrate-binding protein,phosphate,Phosphate transporter,tcdb:3.A.1.7,3.A.1.7,phosphate,specific_compound,inorganic,kegg_ko,confident,pstS; phosphate transport system substrate-binding protein,,brite;kegg;tcdb;func
ACZ81_03375,,TonB-dependent receptor domain-containing protein,Inorganic ion transport,NZ_CP012202.1,758009,760657,+,,,,,,,,unresolved,unresolved,,,none,TonB-dependent receptor domain-containing protein,,func
ACZ81_03385,,MotA/TolQ/ExbB proton channel family protein,Intracellular trafficking,NZ_CP012202.1,761606,762970,+,,kegg.orthology:K03561,exbB; biopolymer transport protein ExbB,biopolymer,Pores ion channels [TC:1],tcdb:1.A.30.2.1,1.A.30.2.1,unresolved,unresolved,,,none,exbB; biopolymer transport protein ExbB,,brite;tcdb;func
ACZ81_03390,,MotA/TolQ/ExbB proton channel family protein,Intracellular trafficking,NZ_CP012202.1,762973,763491,+,,kegg.orthology:K03561,exbB; biopolymer transport protein ExbB,biopolymer,Pores ion channels [TC:1],tcdb:1.A.30.2.1,1.A.30.2.1,unresolved,unresolved,,,none,exbB; biopolymer transport protein ExbB,,brite;tcdb;func
ACZ81_03395,,ExbD/TolR family protein,Intracellular trafficking,NZ_CP012202.1,763524,763931,+,,kegg.orthology:K03559,exbD; biopolymer transport protein ExbD,biopolymer,Pores ion channels [TC:1],tcdb:1.A.30.2.1,1.A.30.2.1,unresolved,unresolved,,,none,exbD; biopolymer transport protein ExbD,,brite;tcdb
ACZ81_03400,,energy transducer TonB,Cell wall and membrane,NZ_CP012202.1,763935,764543,+,,kegg.orthology:K03832,tonB; periplasmic protein TonB,,Electrochemical potential-driven transporters [TC:2],tcdb:2.C.1.1,2.C.1.1,unresolved,unresolved,,,none,tonB; periplasmic protein TonB,,brite;kegg;tcdb;func
ACZ81_03420,,AMP-binding protein,Lipid metabolism,NZ_CP012202.1,770151,771719,-,,kegg.orthology:K01897,"ACSL, fadD; long-chain-fatty-acid---CoA ligase [EC:6.2.1.3]",,,tcdb:4.C.1.1,4.C.1.1,unresolved,unresolved,,,none,"ACSL, fadD; long-chain-fatty-acid---CoA ligase [EC:6.2.1.3]",,tcdb
ACZ81_03515,lptD,LPS assembly protein LptD,Cell wall and membrane,NZ_CP012202.1,795562,797814,-,,kegg.orthology:K04744,"lptD, imp, ostA; LPS-assembly protein",,Pores ion channels [TC:1],tcdb:1.B.42.1,1.B.42.1,unresolved,unresolved,,,none,"lptD, imp, ostA; LPS-assembly protein",,brite;tcdb
ACZ81_03535,dsbC,bifunctional protein-disulfide isomerase/oxidoreductase DsbC,Cell wall and membrane,NZ_CP012202.1,800369,801091,+,,kegg.orthology:K03981,dsbC; thiol:disulfide interchange protein DsbC [EC:5.3.4.1],,,tcdb:3.A.7.11.1,3.A.7.11.1,unresolved,unresolved,,,none,dsbC; thiol:disulfide interchange protein DsbC [EC:5.3.4.1],,tcdb
ACZ81_03640,,hypothetical protein,Inorganic ion transport,NZ_CP012202.1,821815,822579,-,PERM,kegg.orthology:K07243,"FTR, FTH1, efeU; high-affinity iron transporter",high-affinity iron,Electrochemical potential-driven transporters [TC:2],tcdb:2.A.108.1,2.A.108.1,high-affinity iron,specific_compound,inorganic,kegg_ko,confident,"FTR, FTH1, efeU; high-affinity iron transporter",,brite;kegg;tcdb;func
ACZ81_03690,sspA,stringent starvation protein SspA,Post-translational modification,NZ_CP012202.1,830188,830820,+,,kegg.orthology:K03599,"sspA, mglA; stringent starvation protein A",,Pores ion channels [TC:1],tcdb:1.A.12.3.1,1.A.12.3.1,unresolved,unresolved,,,none,"sspA, mglA; stringent starvation protein A",,brite;tcdb
ACZ81_03715,mgtE,magnesium transporter,Inorganic ion transport,NZ_CP012202.1,834188,835546,-,,kegg.orthology:K06213,mgtE; magnesium transporter,magnesium,Pores ion channels [TC:1],tcdb:1.A.26.1,1.A.26.1,magnesium,specific_compound,inorganic,kegg_ko,confident,mgtE; magnesium transporter,,brite;kegg;tcdb;func
ACZ81_03720,ptsO,HPr family phosphocarrier protein,Carbohydrate metabolism,NZ_CP012202.1,835721,835993,-,,kegg.orthology:K08485,"ptsO, npr; phosphocarrier protein NPr",,Phosphocarrier protein HPr [TC:8.A.8],tcdb:4.A.2.1,4.A.2.1,unresolved,unresolved,,,none,"ptsO, npr; phosphocarrier protein NPr",,brite;tcdb
ACZ81_03730,ptsN,PTS IIA-like nitrogen regulatory protein PtsN,Carbohydrate metabolism,NZ_CP012202.1,836923,837366,-,,kegg.orthology:K02806,ptsN; nitrogen PTS system EIIA component [EC:2.7.1.-],,Nitrogen regulatory II component,,,unresolved,unresolved,,,none,ptsN; nitrogen PTS system EIIA component [EC:2.7.1.-],,brite
ACZ81_03745,lptB,LPS export ABC transporter ATP-binding protein,Unknown,NZ_CP012202.1,839253,839978,-,ATP,kegg.orthology:K06861,lptB; lipopolysaccharide export system ATP-binding protein [EC:7.5.2.5],,Lipopolysaccharide transporter,tcdb:1.B.42.1,1.B.42.1,saccharide,broad_class,organic,brite_leaf,confident,Lipopolysaccharide transporter,,brite;tcdb;func
ACZ81_03750,lptA,lipopolysaccharide transport periplasmic protein LptA,Unknown,NZ_CP012202.1,839981,840535,-,,kegg.orthology:K09774,lptA; lipopolysaccharide export system protein LptA,,Pores ion channels [TC:1],tcdb:1.B.42.1,1.B.42.1,unresolved,unresolved,,,none,lptA; lipopolysaccharide export system protein LptA,,brite;tcdb
ACZ81_03755,lptC,LPS export ABC transporter periplasmic protein LptC,Unknown,NZ_CP012202.1,840504,841082,-,,kegg.orthology:K11719,lptC; lipopolysaccharide export system protein LptC,,Pores ion channels [TC:1],tcdb:1.B.42.1,1.B.42.1,unresolved,unresolved,,,none,lptC; lipopolysaccharide export system protein LptC,,brite;tcdb;func
ACZ81_03770,yrbG,calcium/sodium antiporter,Inorganic ion transport,NZ_CP012202.1,842611,843567,-,,kegg.orthology:K07301,yrbG; cation:H+ antiporter,,Electrochemical potential-driven transporters [TC:2],tcdb:2.A.19.5,2.A.19.5,calcium,specific_compound,inorganic,product,inferred,calcium/sodium antiporter,,brite;kegg;tcdb;func
ACZ81_03775,mlaF,phospholipid ABC transporter ATP-binding protein MlaF,Secondary metabolites,NZ_CP012202.1,844416,845216,+,ATP,kegg.orthology:K02065,"mlaF, linL, mkl; phospholipid/cholesterol/gamma-HCH transport system ATP-binding protein",phospholipid/cholesterol/gamma-HCH,gamma-Hexachlorocyclohexane transporter,tcdb:3.A.1.27,3.A.1.27,phospholipid/cholesterol/gamma-HCH,multi_substrate,organic,kegg_ko,confident,"mlaF, linL, mkl; phospholipid/cholesterol/gamma-HCH transport system ATP-binding protein",phospholipid; cholesterol; gamma-hch,brite;kegg;tcdb;func
ACZ81_03780,mlaE,lipid asymmetry maintenance ABC transporter permease subunit MlaE,Secondary metabolites,NZ_CP012202.1,845213,845989,+,PERM,kegg.orthology:K02066,"mlaE, linK; phospholipid/cholesterol/gamma-HCH transport system permease protein",phospholipid/cholesterol/gamma-HCH,gamma-Hexachlorocyclohexane transporter,tcdb:3.A.1.27,3.A.1.27,phospholipid/cholesterol/gamma-HCH,multi_substrate,organic,kegg_ko,confident,"mlaE, linK; phospholipid/cholesterol/gamma-HCH transport system permease protein",phospholipid; cholesterol; gamma-hch,brite;kegg;tcdb;func
ACZ81_03785,mlaD,outer membrane lipid asymmetry maintenance protein MlaD,Secondary metabolites,NZ_CP012202.1,845999,846472,+,SBP,kegg.orthology:K02067,"mlaD, linM; phospholipid/cholesterol/gamma-HCH transport system substrate-binding protein",phospholipid/cholesterol/gamma-HCH,gamma-Hexachlorocyclohexane transporter,tcdb:3.A.1.27,3.A.1.27,phospholipid/cholesterol/gamma-HCH,multi_substrate,organic,kegg_ko,confident,"mlaD, linM; phospholipid/cholesterol/gamma-HCH transport system substrate-binding protein",phospholipid; cholesterol; gamma-hch,brite;kegg;tcdb;func
ACZ81_03790,ttg2D,MlaC/ttg2D family ABC transporter substrate-binding protein,Secondary metabolites,NZ_CP012202.1,846591,847256,+,SBP,kegg.orthology:K07323,mlaC; phospholipid transport system substrate-binding protein,phospholipid,Phospholipid transporter,tcdb:3.A.1.27.3,3.A.1.27.3,lipid,broad_class,organic,kegg_ko,confident,mlaC; phospholipid transport system substrate-binding protein,,brite;kegg;tcdb;func
ACZ81_03795,yrbB,STAS domain-containing protein,Unknown,NZ_CP012202.1,847253,847561,+,SBP,kegg.orthology:K07122,mlaB; phospholipid transport system transporter-binding protein,phospholipid,Phospholipid transporter,tcdb:3.A.1.27.3,3.A.1.27.3,lipid,broad_class,organic,kegg_ko,confident,mlaB; phospholipid transport system transporter-binding protein,,brite;kegg;tcdb
ACZ81_03890,secD,protein translocase subunit SecD,Intracellular trafficking,NZ_CP012202.1,870977,873544,+,,kegg.orthology:K12257,secDF; SecD/SecF fusion protein,,,tcdb:2.A.6.4,2.A.6.4,unresolved,unresolved,,,none,secDF; SecD/SecF fusion protein,,tcdb;func
ACZ81_03895,nhaP2,potassium/proton antiporter,Inorganic ion transport,NZ_CP012202.1,873706,875169,+,,kegg.orthology:K11105,"cvrA, nhaP2; potassium/hydrogen antiporter",,Electrochemical potential-driven transporters [TC:2],tcdb:2.A.36.6,2.A.36.6,potassium,specific_compound,inorganic,kegg_ko_keyword,inferred,"cvrA, nhaP2; potassium/hydrogen antiporter",,brite;kegg;tcdb;func
ACZ81_03900,,TonB-dependent receptor,Inorganic ion transport,NZ_CP012202.1,875626,878022,-,,,,,,,,unresolved,unresolved,,,none,TonB-dependent receptor,,func
ACZ81_03905,ywfM,DMT family transporter,Amino acid metabolism,NZ_CP012202.1,878423,879367,+,,kegg.orthology:K03298,"TC.DME; drug/metabolite transporter, DME family",drug/metabolite,Electrochemical potential-driven transporters [TC:2],tcdb:2.A.7.3,2.A.7.3,unresolved,unresolved,,,none,"TC.DME; drug/metabolite transporter, DME family",,brite;kegg;tcdb;func
ACZ81_03920,,ABC transporter substrate-binding protein,Amino acid metabolism,NZ_CP012202.1,883051,884229,-,SBP,kegg.orthology:K01999,livK; branched-chain amino acid transport system substrate-binding protein,branched-chain amino acid,Branched-chain amino acid transporter,tcdb:3.A.1.4,3.A.1.4,branched-chain amino acid,narrow_class,organic,kegg_ko,confident,livK; branched-chain amino acid transport system substrate-binding protein,leucine; isoleucine; valine,brite;kegg;tcdb;func
ACZ81_03990,,efflux RND transporter periplasmic adaptor subunit,Cell wall and membrane,NZ_CP012202.1,899642,900727,+,,kegg.orthology:K03585,"acrA, mexA, adeI, smeD, mtrC, cmeA; membrane fusion protein, multidrug efflux system",,Accessory factors involved in transport [TC:8],tcdb:2.A.6.2,2.A.6.2,unresolved,unresolved,,,none,"acrA, mexA, adeI, smeD, mtrC, cmeA; membrane fusion protein, multidrug efflux system",,brite;kegg;tcdb;func
ACZ81_03995,,efflux RND transporter permease subunit,Defense mechanisms,NZ_CP012202.1,900737,903922,+,PERM,kegg.orthology:K03296,"TC.HAE1; hydrophobic/amphiphilic exporter-1 (mainly G- bacteria), HAE1 family",,,tcdb:2.A.6.2,2.A.6.2,unresolved,unresolved,,,none,"TC.HAE1; hydrophobic/amphiphilic exporter-1 (mainly G- bacteria), HAE1 family",,tcdb;func
ACZ81_04000,nodT,TolC family protein,Cell wall and membrane,NZ_CP012202.1,903912,905390,+,,kegg.orthology:K18139,"oprM, emhC, ttgC, cusC, adeK, smeF, mtrE, cmeC, gesC; outer membrane protein, multidrug efflux system",,Pores ion channels [TC:1],tcdb:2.A.6.2,2.A.6.2,unresolved,unresolved,,,none,"oprM, emhC, ttgC, cusC, adeK, smeF, mtrE, cmeC, gesC; outer membrane protein, multidrug efflux system",,brite;kegg;tcdb
ACZ81_04030,pstC,ABC transporter permease subunit,Inorganic ion transport,NZ_CP012202.1,912994,915171,+,PERM,kegg.orthology:K02037,pstC; phosphate transport system permease protein,phosphate,Phosphate transporter,tcdb:3.A.1.7,3.A.1.7,phosphate,specific_compound,inorganic,kegg_ko,confident,pstC; phosphate transport system permease protein,,brite;kegg;tcdb;func
ACZ81_04035,pstA,phosphate ABC transporter permease PstA,Inorganic ion transport,NZ_CP012202.1,915164,916723,+,PERM,kegg.orthology:K02038,pstA; phosphate transport system permease protein,phosphate,Phosphate transporter,tcdb:3.A.1.7,3.A.1.7,phosphate,specific_compound,inorganic,kegg_ko,confident,pstA; phosphate transport system permease protein,,brite;kegg;tcdb;func
ACZ81_04040,pstB,phosphate ABC transporter ATP-binding protein PstB,Inorganic ion transport,NZ_CP012202.1,916739,917545,+,ATP,kegg.orthology:K02036,pstB; phosphate transport system ATP-binding protein [EC:7.3.2.1],phosphate,Phosphate transporter,tcdb:3.A.1.7,3.A.1.7,phosphate,specific_compound,inorganic,kegg_ko,confident,pstB; phosphate transport system ATP-binding protein [EC:7.3.2.1],,brite;kegg;tcdb;func
ACZ81_04045,phoU,phosphate signaling complex protein PhoU,Inorganic ion transport,NZ_CP012202.1,917696,918412,+,,kegg.orthology:K02039,phoU; phosphate transport system protein,phosphate,,,,phosphate,specific_compound,inorganic,kegg_ko,confident,phoU; phosphate transport system protein,,kegg;func
ACZ81_04050,pitA,inorganic phosphate transporter,Inorganic ion transport,NZ_CP012202.1,918753,920024,+,PERM,kegg.orthology:K03306,"TC.PIT; inorganic phosphate transporter, PiT family",inorganic phosphate,,tcdb:2.A.20,The Inorganic Phosphate Transporter (PiT) Family,inorganic phosphate,specific_compound,inorganic,kegg_ko,confident,"TC.PIT; inorganic phosphate transporter, PiT family",,kegg;tcdb;func
ACZ81_04155,sstT,serine/threonine transporter SstT,Amino acid metabolism,NZ_CP012202.1,943482,944702,+,,kegg.orthology:K07862,sstT; serine/threonine transporter,serine/threonine,Electrochemical potential-driven transporters [TC:2],tcdb:2.A.23.4,2.A.23.4,serine/threonine,multi_substrate,organic,kegg_ko,confident,sstT; serine/threonine transporter,serine; threonine,brite;kegg;tcdb;func
ACZ81_04190,,MipA/OmpV family protein,Cell wall and membrane,NZ_CP012202.1,952127,952891,-,,kegg.orthology:K07274,"mipA, ompV; MipA family protein",,Pores ion channels [TC:1],tcdb:9.B.99.1,9.B.99.1,unresolved,unresolved,,,none,"mipA, ompV; MipA family protein",,brite;tcdb
ACZ81_04210,ybiT,ABC-F family ATPase,Unknown,NZ_CP012202.1,956209,957801,-,ATP,,,,,,,unresolved,unresolved,,,none,ABC-F family ATPase,,func
ACZ81_04225,,mechanosensitive ion channel family protein,Cell wall and membrane,NZ_CP012202.1,960086,961189,+,,kegg.orthology:K16052,"ynaI, mscMJ; MscS family membrane protein",,Pores ion channels [TC:1],tcdb:1.A.23.4,1.A.23.4,unresolved,unresolved,,,none,"ynaI, mscMJ; MscS family membrane protein",,brite;tcdb;func
ACZ81_RS20765,,DMT family transporter,Amino acid metabolism,NZ_CP012202.1,961741,962220,+,PERM,,,,,,,unresolved,unresolved,,,none,DMT family transporter,,func
ACZ81_04240,,TonB-dependent receptor domain-containing protein,Inorganic ion transport,NZ_CP012202.1,962290,964656,-,,kegg.orthology:K16089,"TC.FEV.OM2, cirA, cfrA, hmuR; outer membrane receptor for ferrienterochelin and colicins",,Pores ion channels [TC:1],tcdb:1.B.14.1,1.B.14.1,iron/siderophore,specific_compound,inorganic,kegg_ko_keyword,inferred,"TC.FEV.OM2, cirA, cfrA, hmuR; outer membrane receptor for ferrienterochelin and colicins",,brite;tcdb;func
ACZ81_04250,rbbA,ribosome-associated ATPase/putative transporter RbbA,Defense mechanisms,NZ_CP012202.1,966361,969093,+,ATP,kegg.orthology:K13926,rbbA; ribosome-dependent ATPase,,,,,unresolved,unresolved,,,none,rbbA; ribosome-dependent ATPase,,func
ACZ81_04255,yhhJ,ABC transporter permease,Defense mechanisms,NZ_CP012202.1,969097,970218,+,PERM,kegg.orthology:K01992,ABC-2.P; ABC-2 type transport system permease protein,ABC-2 type,ABC-2 type transporter,tcdb:3.A.1,The ATP-binding Cassette (ABC) Superfamily,unresolved,unresolved,,,none,ABC-2.P; ABC-2 type transport system permease protein,,brite;kegg;tcdb;func
ACZ81_04260,,MFS transporter,Amino acid metabolism,NZ_CP012202.1,970785,971960,-,PERM,kegg.orthology:K07552,"bcr, tcaB; MFS transporter, DHA1 family, multidrug resistance protein",MFS,Drug:H+ antiporter-1 (12 spanner) (DHA1) family [TC:2.A.1.2],tcdb:2.A.1.2.9,2.A.1.2.9,unresolved,unresolved,,,none,"bcr, tcaB; MFS transporter, DHA1 family, multidrug resistance protein",,brite;kegg;tcdb;func
ACZ81_04290,czcC,TolC family protein,Cell wall and membrane,NZ_CP012202.1,977072,978367,+,,kegg.orthology:K15725,"czcC, cusC, cnrC; outer membrane protein, heavy metal efflux system",,Pores ion channels [TC:1],tcdb:1.B.17.2.2,1.B.17.2.2,unresolved,unresolved,,,none,"czcC, cusC, cnrC; outer membrane protein, heavy metal efflux system",,brite;kegg;tcdb
ACZ81_04295,czcB,efflux RND transporter periplasmic adaptor subunit,Cell wall and membrane,NZ_CP012202.1,978364,979614,+,,kegg.orthology:K15727,"czcB, cusB, cnrB; membrane fusion protein, heavy metal efflux system",,Accessory factors involved in transport [TC:8],tcdb:8.A.1.2.1,8.A.1.2.1,unresolved,unresolved,,,none,"czcB, cusB, cnrB; membrane fusion protein, heavy metal efflux system",,brite;kegg;tcdb;func
ACZ81_04300,czcA,efflux RND transporter permease subunit,Inorganic ion transport,NZ_CP012202.1,979626,982781,+,PERM,kegg.orthology:K15726,"czcA, cusA, cnrA; heavy metal efflux system protein",,Electrochemical potential-driven transporters [TC:2],tcdb:2.A.6.1.2,2.A.6.1.2,unresolved,unresolved,,,none,"czcA, cusA, cnrA; heavy metal efflux system protein",,brite;kegg;tcdb;func
ACZ81_04320,,efflux RND transporter periplasmic adaptor subunit,Cell wall and membrane,NZ_CP012202.1,984689,985528,-,,,,,,,,unresolved,unresolved,,,none,efflux RND transporter periplasmic adaptor subunit,,func
ACZ81_04325,,efflux RND transporter permease subunit,Defense mechanisms,NZ_CP012202.1,985515,988673,-,PERM,kegg.orthology:K03296,"TC.HAE1; hydrophobic/amphiphilic exporter-1 (mainly G- bacteria), HAE1 family",,,tcdb:2.A.6.2,2.A.6.2,unresolved,unresolved,,,none,"TC.HAE1; hydrophobic/amphiphilic exporter-1 (mainly G- bacteria), HAE1 family",,tcdb;func
ACZ81_04350,,YeeE/YedE family protein,Unknown,NZ_CP012202.1,992835,993263,+,,kegg.orthology:K07112,K07112; uncharacterized protein,,,,,unresolved,unresolved,,,none,K07112; uncharacterized protein,,func
ACZ81_04355,,DUF6691 family protein,Unknown,NZ_CP012202.1,993284,993688,+,,kegg.orthology:K07112,K07112; uncharacterized protein,,,,,unresolved,unresolved,,,none,K07112; uncharacterized protein,,func
ACZ81_04365,,sulfite exporter TauE/SafE family protein,Unknown,NZ_CP012202.1,995404,996189,+,,kegg.orthology:K07090,K07090; uncharacterized protein,,,,,unresolved,unresolved,,,none,K07090; uncharacterized protein,,func
ACZ81_04470,,CidA/LrgA family protein,Unknown,NZ_CP012202.1,1018113,1018514,+,,kegg.orthology:K06518,cidA; holin-like protein,,Pores ion channels [TC:1],tcdb:1.E.14.2,1.E.14.2,unresolved,unresolved,,,none,cidA; holin-like protein,,brite;tcdb
ACZ81_04540,gspA,ExeA family protein,Intracellular trafficking,NZ_CP012202.1,1033388,1034299,+,,kegg.orthology:K02450,gspA; general secretion pathway protein A,,,tcdb:9.B.42,The ExeAB (ExeAB) Secretin Assembly/Export Complex Family,unresolved,unresolved,,,none,gspA; general secretion pathway protein A,,tcdb
ACZ81_04545,gspB,general secretion pathway protein GspB,Intracellular trafficking,NZ_CP012202.1,1034292,1035527,+,,kegg.orthology:K02451,gspB; general secretion pathway protein B,,,tcdb:9.B.42,The ExeAB (ExeAB) Secretin Assembly/Export Complex Family,unresolved,unresolved,,,none,gspB; general secretion pathway protein B,,tcdb
