locus_tag,gene_name,product,gene_category,log2fc,padj,expression_status,timepoint
ACZ81_15000,ygaZ,AzlC family ABC transporter permease,Amino acid metabolism,1.446333906271322,0.0068598906699453,significant_up,day 11
ACZ81_00665,ompW,OmpW/AlkL family protein,Cell wall and membrane,-1.438731480951168,0.034704183431039,significant_down,day 11
ACZ81_RS21250,,hypothetical protein,Unknown,-1.4344538417827688,,significant_down,day 11
ACZ81_11205,,efflux RND transporter periplasmic adaptor subunit,Cell wall and membrane,-1.4302720265673572,0.1010473971617963,not_significant,day 11
ACZ81_04920,,GGDEF domain-containing protein,Signal transduction,-1.4275298042506646,0.0964909335125289,not_significant,day 11
ACZ81_07850,luxQ,hybrid sensor histidine kinase/response regulator,Signal transduction,-1.4248916611110043,0.0633492684897959,not_significant,day 11
ACZ81_08530,gph,HAD family hydrolase,Unknown,1.4241944283149113,0.0028444733991368,significant_up,day 11
ACZ81_16455,,YgjV family protein,Unknown,-1.4208719378826025,0.1586041423208497,not_significant,day 11
ACZ81_11260,,hypothetical protein,Unknown,1.4196189081152606,0.025759770718564,significant_up,day 11
ACZ81_18690,,MFS transporter,Amino acid metabolism,1.419163423290176,0.0018122402985292,significant_up,day 11
ACZ81_07795,xdhC,xanthine dehydrogenase accessory protein XdhC,Post-translational modification,1.41840029150446,0.0183558628516044,significant_up,day 11
ACZ81_09250,,HvfX family Cu-binding RiPP maturation protein,Unknown,-1.4169378386920222,0.1258889896243252,not_significant,day 11
ACZ81_05120,,ketoacyl-ACP synthase III,Lipid metabolism,-1.414334059768865,0.029671793147134,significant_down,day 11
ACZ81_01085,mshG,type II secretion system F family protein,Cell motility,-1.403258062697842,0.09377616056551,not_significant,day 11
ACZ81_06095,cysD,sulfate adenylyltransferase subunit CysD,Coenzyme metabolism,1.3973397747463934,0.0894640341632617,not_significant,day 11
ACZ81_08245,,transposase,Replication and repair,1.3962048305656838,0.0874383895296127,not_significant,day 11
ACZ81_04870,rseP,sigma E protease regulator RseP,Cell wall and membrane,-1.3887146384075322,0.0350399229455655,significant_down,day 11
ACZ81_02150,secB,protein-export chaperone SecB,Intracellular trafficking,-1.3844184675312827,0.0556925339461966,not_significant,day 11
ACZ81_02735,,YqaA family protein,Unknown,1.383023880544244,0.0044743968302927,significant_up,day 11
ACZ81_RS21200,,hypothetical protein,Unknown,1.3814856919919565,,significant_up,day 11
ACZ81_13215,pilX,PilX N-terminal domain-containing pilus assembly protein,Cell motility,-1.3809660885958646,0.2189807060319354,not_significant,day 11
ACZ81_11990,,DUF3369 domain-containing protein,Signal transduction,-1.380344630828604,0.010502482986847,significant_down,day 11
ACZ81_16195,,AMP-binding protein,Lipid metabolism,1.3789114499848911,0.1000740240892631,not_significant,day 11
ACZ81_18380,,hypothetical protein,Unknown,-1.3775357845490073,0.0874383895296127,not_significant,day 11
ACZ81_13500,sufA,HesB/IscA family protein,Unknown,1.377074050332175,0.0056175485703953,significant_up,day 11
ACZ81_01765,,hypothetical protein,Unknown,-1.3749978098708782,0.2760450910002571,not_significant,day 11
ACZ81_18460,yebG,YebG family protein,Unknown,1.3739069181839785,0.0995436416020267,not_significant,day 11
ACZ81_15550,,hypothetical protein,Unknown,-1.372522119193373,0.1128338226788822,not_significant,day 11
ACZ81_13220,pilW,PilW family protein,Cell motility,-1.372090507384042,0.1746754266674945,not_significant,day 11
ACZ81_07940,,hypothetical protein,Unknown,1.3693753056036362,,significant_up,day 11
ACZ81_05370,,TonB-dependent receptor domain-containing protein,Inorganic ion transport,1.3692439009792956,0.0053285570224282,significant_up,day 11
ACZ81_01995,pilM,type IV pilus assembly protein PilM,Cell motility,-1.3683344824417862,0.0971719177777177,not_significant,day 11
ACZ81_11430,,TonB-dependent receptor domain-containing protein,Inorganic ion transport,1.3663357870727597,0.0619354977448412,not_significant,day 11
ACZ81_07325,hemA,glutamyl-tRNA reductase,Coenzyme metabolism,-1.3640155706655068,0.1518024831260741,not_significant,day 11
ACZ81_17465,,tandem-95 repeat protein,Cell wall and membrane,-1.3638814725982191,0.0469447661467145,significant_down,day 11
ACZ81_14990,msrA,peptide-methionine (S)-S-oxide reductase MsrA,Post-translational modification,-1.360609837102702,0.0031701879379351,significant_down,day 11
ACZ81_04005,,hypothetical protein,Unknown,-1.3575820180835652,0.0715115282141735,not_significant,day 11
ACZ81_19730,,hypothetical protein,Unknown,-1.3530615985348944,0.1746906252019893,not_significant,day 11
ACZ81_RS21630,,c-type cytochrome,Energy production,-1.3460555468079076,0.1340887190038747,not_significant,day 11
ACZ81_01450,cheB,protein-glutamate methylesterase/protein-glutamine glutaminase,Cell motility,1.34553155804079,0.0298343329377253,significant_up,day 11
ACZ81_17535,,phosphate/phosphite/phosphonate ABC transporter substrate-binding protein,Inorganic ion transport,-1.3452317843655397,0.1853377503514841,not_significant,day 11
ACZ81_17950,,MotA/TolQ/ExbB proton channel family protein,Intracellular trafficking,1.3394597405501358,,significant_up,day 11
ACZ81_07790,uraD,2-oxo-4-hydroxy-4-carboxy-5-ureidoimidazoline decarboxylase,Unknown,1.337762002361468,0.0202022539959897,significant_up,day 11
ACZ81_04405,,SNIPE associated domain-containing protein,Cell cycle and division,1.3350229126991844,0.0094228920578177,significant_up,day 11
ACZ81_16080,,autotransporter outer membrane beta-barrel domain-containing protein,Unknown,1.3325701187797432,0.2067991591667241,not_significant,day 11
ACZ81_01315,,DUF6641 family protein,Unknown,-1.33189751593809,,significant_down,day 11
ACZ81_12910,clpB,ATP-dependent chaperone ClpB,Post-translational modification,-1.326965730891977,0.0440807325440917,significant_down,day 11
ACZ81_01985,pilO,type IV pilus inner membrane component PilO,Cell motility,-1.3216385105550768,0.2397490202750894,not_significant,day 11
ACZ81_19080,groES,co-chaperone GroES,Post-translational modification,-1.3148944420632749,0.0553595683702144,not_significant,day 11
ACZ81_12020,,tyrosine-type recombinase/integrase,Replication and repair,-1.312691989962807,0.4090449085692784,not_significant,day 11
ACZ81_11460,,hypervirulence associated TUDOR domain-containing protein,Unknown,-1.3115244235800945,0.0394391507765793,significant_down,day 11
ACZ81_03975,,response regulator transcription factor,Signal transduction,-1.31143895338787,0.0418756398038634,significant_down,day 11
ACZ81_14355,dksA,RNA polymerase-binding protein DksA,Signal transduction,-1.3111471241955368,0.1133296907517341,not_significant,day 11
ACZ81_16325,,hypothetical protein,Unknown,-1.3093712240123372,0.1169660301587169,not_significant,day 11
ACZ81_11855,,TRAP transporter large permease,Carbohydrate metabolism,1.3093706164721977,0.0393376621443494,significant_up,day 11
ACZ81_13965,,LacI family DNA-binding transcriptional regulator,Transcription,1.3090345945498834,1.295748944433484e-05,significant_up,day 11
ACZ81_02235,ilvI,acetolactate synthase 3 large subunit,Coenzyme metabolism,-1.3083429738456906,0.0604955242922417,not_significant,day 11
ACZ81_18245,hlyC,esterase/lipase family protein,Unknown,1.2986453967460785,0.0678679215680017,not_significant,day 11
ACZ81_10135,bkdA1,thiamine pyrophosphate-dependent dehydrogenase E1 component subunit alpha,Energy production,1.2985374403259888,0.0226275318261639,significant_up,day 11
ACZ81_17940,,energy transducer TonB,Cell wall and membrane,-1.2974904936017586,,significant_down,day 11
ACZ81_08930,ynjF,CDP-alcohol phosphatidyltransferase family protein,Lipid metabolism,1.2942651768156657,0.0111284587504475,significant_up,day 11
ACZ81_12400,,DUF1826 domain-containing protein,Unknown,-1.2920525691963796,0.0184368561975242,significant_down,day 11
ACZ81_13730,,PEP-CTERM/exosortase system-associated acyltransferase,Secondary metabolites,-1.2920375409541502,0.0636057427663357,not_significant,day 11
ACZ81_20305,,hypothetical protein,Unknown,-1.2914141987031516,0.0913025733531067,not_significant,day 11
ACZ81_17545,nosR,"response regulator c-di-GMP phosphodiesterase, NosR family",Signal transduction,-1.2907808340466045,0.0428773709778894,significant_down,day 11
ACZ81_01440,cheR,CheR family methyltransferase,Cell motility,1.2903219895548568,0.1227735113497627,not_significant,day 11
ACZ81_17890,,SO_0444 family Cu/Zn efflux transporter,Unknown,-1.2881634028056266,0.0073192050214413,significant_down,day 11
ACZ81_06505,,2-dehydropantoate 2-reductase,Coenzyme metabolism,-1.286205666201388,0.0002056934761907,significant_down,day 11
ACZ81_07390,,bifunctional protein-serine/threonine kinase/phosphatase,Signal transduction,1.2832136053565175,0.3800506268340627,not_significant,day 11
ACZ81_06890,trpA,tryptophan synthase subunit alpha,Amino acid metabolism,1.2822314654969835,0.0633492684897959,not_significant,day 11
ACZ81_20295,,2Fe-2S iron-sulfur cluster-binding protein,Energy production,-1.277177134517221,0.057700157326652,not_significant,day 11
ACZ81_15045,ung,uracil-DNA glycosylase,Replication and repair,1.2767919744693872,0.1073958014684507,not_significant,day 11
ACZ81_09215,ate,arginyltransferase,Post-translational modification,-1.2766527240543135,0.0337741514905504,significant_down,day 11
ACZ81_14170,yagS,FAD binding domain-containing protein,Energy production,1.275342689574118,0.232763567880701,not_significant,day 11
ACZ81_20340,,YybH family protein,Unknown,1.2735506667126748,0.0884024678779684,not_significant,day 11
ACZ81_06150,,AAA family ATPase,Unknown,-1.272965362847386,0.0624566212305079,not_significant,day 11
ACZ81_13150,ygfZ,CAF17-like 4Fe-4S cluster assembly/insertion protein YgfZ,Unknown,-1.2710725211008398,0.0220883589259107,significant_down,day 11
ACZ81_17585,,tetratricopeptide repeat protein,Defense mechanisms,1.2703239936592348,0.0337741514905504,significant_up,day 11
ACZ81_03415,,PAS domain-containing hybrid sensor histidine kinase/response regulator,Signal transduction,-1.2697182993953162,0.0834840888699851,not_significant,day 11
ACZ81_15420,fucP,L-fucose:H+ symporter permease,Carbohydrate metabolism,1.2696904089010888,0.239955445932628,not_significant,day 11
ACZ81_18815,,NADP-dependent oxidoreductase,Unknown,-1.267807235062698,0.0720993170500484,not_significant,day 11
ACZ81_03880,,transglutaminase family protein,Amino acid metabolism,1.2663868416619868,0.069051478511428,not_significant,day 11
ACZ81_RS21455,bdlA,hypothetical protein,Cell motility,-1.2649929381239169,0.1678214308734126,not_significant,day 11
ACZ81_06965,yjiN,DUF445 domain-containing protein,Unknown,-1.2641581498125425,0.0150606719699039,significant_down,day 11
ACZ81_01320,,AAA family ATPase,Post-translational modification,-1.2635220443680255,0.0967294811645488,not_significant,day 11
ACZ81_14765,ftsW,cell division protein FtsW,Cell wall and membrane,1.2632178334272774,0.061162503730261,not_significant,day 11
ACZ81_13185,VP0657,prepilin-type N-terminal cleavage/methylation domain-containing protein,Cell motility,-1.2629804033913123,,significant_down,day 11
ACZ81_05925,tsaA,peroxiredoxin,Post-translational modification,-1.2627412783114542,0.0175769663055471,significant_down,day 11
ACZ81_16395,msrA,peptide-methionine (S)-S-oxide reductase MsrA,Post-translational modification,-1.261180439743348,0.0261382730354625,significant_down,day 11
ACZ81_00440,,hypothetical protein,Unknown,1.259537438308682,0.1171394135602922,not_significant,day 11
ACZ81_08980,,NAD(P)H-dependent oxidoreductase,Unknown,1.2589758938526951,0.1615414501679277,not_significant,day 11
ACZ81_04395,,hypothetical protein,Unknown,1.2589494818670646,0.1658832856840575,not_significant,day 11
ACZ81_08480,,glutathione binding-like protein,Post-translational modification,1.256350242781091,0.4198268745853306,not_significant,day 11
ACZ81_20580,,hypothetical protein,Intracellular trafficking,1.2525016698998992,,significant_up,day 11
ACZ81_05200,fliL,flagellar basal body-associated protein FliL,Cell motility,-1.2473159155986329,0.029242120415406,significant_down,day 11
ACZ81_17655,hslU,HslU--HslV peptidase ATPase subunit,Post-translational modification,-1.2468454422859192,0.0248985936189846,significant_down,day 11
ACZ81_05295,VP2226,chemotaxis protein CheW,Cell motility,-1.246820048531164,0.0502499411582563,not_significant,day 11
ACZ81_18765,,hypothetical protein,Unknown,-1.2459866441693832,0.2024083273248056,not_significant,day 11
ACZ81_20635,,hypothetical protein,Unknown,-1.2449480671564055,,significant_down,day 11
ACZ81_12825,,HvfA family oxazolone/thioamide-modified RiPP metallophore,Unknown,-1.2440588912792567,0.0132473381111881,significant_down,day 11
ACZ81_16370,,DUF2884 family protein,Unknown,-1.2435896807502196,0.2068555250896149,not_significant,day 11
ACZ81_02610,,hypothetical protein,Unknown,1.2380039902518116,0.0597414992877828,not_significant,day 11
ACZ81_18270,,DUF4112 domain-containing protein,Unknown,-1.2340513786208478,0.020150572739847,significant_down,day 11
ACZ81_06495,,hypothetical protein,Unknown,-1.2318831087575184,0.2067831251390053,not_significant,day 11
ACZ81_11290,,histidine phosphatase family protein,Carbohydrate metabolism,-1.2314290820666554,0.029242120415406,significant_down,day 11
ACZ81_14335,,nitroreductase family protein,Energy production,1.2308304764979032,0.1169660301587169,not_significant,day 11
ACZ81_16930,tuf,elongation factor Tu,Translation,-1.229708432247463,0.2090307268443853,not_significant,day 11
ACZ81_03130,nasA,nitrate reductase,Energy production,-1.2290183634298406,0.3053070688277418,not_significant,day 11
ACZ81_05290,,ParA family protein,Cell cycle and division,-1.2288328272846305,0.0050824287003209,significant_down,day 11
ACZ81_12070,,recombinase family protein,Replication and repair,-1.2244664492377864,0.1324365708022296,not_significant,day 11
ACZ81_02275,,sensor domain-containing diguanylate cyclase,Signal transduction,-1.223164640588949,0.020150572739847,significant_down,day 11
ACZ81_17580,,hypothetical protein,Unknown,1.2229209101195748,0.1393497726459505,not_significant,day 11
ACZ81_08630,,DUF4870 domain-containing protein,Unknown,1.2211798573547727,0.057700157326652,not_significant,day 11
ACZ81_13315,lon,endopeptidase La,Post-translational modification,-1.220396928655603,0.0119690125983413,significant_down,day 11
ACZ81_07775,,urate hydroxylase PuuD,Unknown,1.21807160192013,0.1073958014684507,not_significant,day 11
ACZ81_19390,yheU,YheU family protein,Unknown,1.216152056274863,0.2029163475188528,not_significant,day 11
ACZ81_03455,,hypothetical protein,Unknown,-1.215106898294094,0.2950841613886318,not_significant,day 11
ACZ81_11305,,DsbA family oxidoreductase,Secondary metabolites,-1.21396186041509,0.0393979531762011,significant_down,day 11
ACZ81_07410,moxR,AAA family ATPase,Unknown,-1.2139281434316411,0.1260783762740888,not_significant,day 11
ACZ81_09455,proA,glutamate-5-semialdehyde dehydrogenase,Amino acid metabolism,1.2122551058655835,0.0011727619778534,significant_up,day 11
ACZ81_06410,ybgC,tol-pal system-associated acyl-CoA thioesterase,Unknown,-1.209878666979549,0.1543219711985321,not_significant,day 11
ACZ81_03035,,hypothetical protein,Unknown,1.2095857976778062,0.239955445932628,not_significant,day 11
ACZ81_16330,,OmpA family protein,Cell wall and membrane,-1.2086845219248397,0.0874383895296127,not_significant,day 11
ACZ81_17440,,hypothetical protein,Unknown,1.2065846509576788,0.1564554582042196,not_significant,day 11
ACZ81_03985,,hypothetical protein,Unknown,-1.2011483462780814,0.4183450601816124,not_significant,day 11
ACZ81_06115,sigV,sigma-70 family RNA polymerase sigma factor,Transcription,-1.1999193526937568,0.0016547215074297,significant_down,day 11
ACZ81_20280,,hypothetical protein,Unknown,-1.1981680615175192,0.0150606719699039,significant_down,day 11
